"Safra";"COD_PROD";"Local";"Cod_Estacao_Met";"Altitude";"Terras";"Ambiente";"Cultivar";"Cultura_Ant";"Epoca_de_semeadura";"N_base";"P_base";"K_base";"Produtividade";"GMR";"N_Plantas";"Espacamento";"Area_colhida";"Populacao";"Temperatura_Max";"Precipitacao_Total";"Umidade_Med";"Radiacao_Med";"PH";"ARGILA";"P.mg.L.";"K.mg.L.";"M.O....";"CTC.PH7";"SATURACAO.DE.BASE...";"SATURACAO.Al...";"Latitude";"Longitude"
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"C 2534 E";"aveia";"2021-10-29";NA;NA;NA;816,45;5,3;90,75;0,45;4,05;22,4074074074074;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"aveia";"2021-10-29";NA;NA;NA;1978,325;6;80,75;0,45;4,05;19,9382716049383;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"CZ 15B40 IPRO";"aveia";"2021-10-29";NA;NA;NA;1317,65;5,4;95,75;0,45;4,05;23,641975308642;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"CZ 15B70 IPRO";"aveia";"2021-10-29";NA;NA;NA;1529,725;5,7;81;0,45;4,05;20;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"CZ 16B17 IPRO";"aveia";"2021-10-29";NA;NA;NA;2338,6;6,1;90;0,45;4,05;22,2222222222222;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"DM 5958 IPRO";"aveia";"2021-10-29";NA;NA;NA;1419,9;5,8;85,25;0,45;4,05;21,0493827160494;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"EXPERIMENTAL";"aveia";"2021-10-29";NA;NA;NA;3206,7;6,5;86,25;0,45;4,05;21,2962962962963;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"FTR 158 RR";"aveia";"2021-10-29";NA;NA;NA;1622,625;5,8;74;0,45;4,05;18,2716049382716;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"FTR 2660 IPRO";"aveia";"2021-10-29";NA;NA;NA;1805,475;6;96,75;0,45;4,05;23,8888888888889;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"aveia";"2021-10-29";NA;NA;NA;1231,95;5,7;111,75;0,45;4,05;27,5925925925926;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"FTR 4262 IPRO";"aveia";"2021-10-29";NA;NA;NA;2095,675;6,2;75,25;0,45;4,05;18,5802469135802;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"aveia";"2021-10-29";NA;NA;NA;1895,825;5,8;85,25;0,45;4,05;21,0493827160494;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"ST 580 I2X";"aveia";"2021-10-29";NA;NA;NA;1364,5;5,8;76;0,45;4,05;18,7654320987654;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"ST 599 IPRO";"aveia";"2021-10-29";NA;NA;NA;802,05;5,9;76,5;0,45;4,05;18,8888888888889;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"DP153";"DOM PEDRITO";"A881";153;"ALTAS";"SEQUEIRO";"ST 622 IPRO";"aveia";"2021-10-29";NA;NA;NA;1906,15;6,2;69;0,45;4,05;17,037037037037;24,2998581560284;451,2;65,5898226950355;24552,2630425532;5;34;359,2;68;5,9;35,5;65,3;0,3;-30,97;-54,67
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";"azevem";"2021-11-13";5;57,5;57,5;4197,15;5,6;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"BMX FIBRA IPRO";"azevem";"2021-11-13";5;57,5;57,5;4380,9;6,4;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"azevem";"2021-11-13";5;57,5;57,5;4105,225;5,5;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"C 2531 E";"azevem";"2021-11-13";5;57,5;57,5;3678,35;5,3;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"C 2570 RR";"azevem";"2021-11-13";5;57,5;57,5;3679,8;5,7;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"azevem";"2021-11-13";5;57,5;57,5;4442,775;6;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"CZ 15B40 IPRO";"azevem";"2021-11-13";5;57,5;57,5;3769,8;5,4;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"DM 5958 IPRO";"azevem";"2021-11-13";5;57,5;57,5;3912,675;5,8;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"EXPERIMENTAL";"azevem";"2021-11-13";5;57,5;57,5;3953,375;6,5;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"FTR 158 RR";"azevem";"2021-11-13";5;57,5;57,5;3861,05;5,8;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"FTR 2660 IPRO";"azevem";"2021-11-13";5;57,5;57,5;4066,35;6;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"azevem";"2021-11-13";5;57,5;57,5;3820,125;5,7;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"FTR 4262 IPRO";"azevem";"2021-11-13";5;57,5;57,5;4425,15;6,2;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"KWS 6022 IPRO";"azevem";"2021-11-13";5;57,5;57,5;3521,6;6,1;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"P 95R95 IPRO";"azevem";"2021-11-13";5;57,5;57,5;4411,85;5,9;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"P 95Y52";"azevem";"2021-11-13";5;57,5;57,5;3450,875;5,2;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"P 95Y72";"azevem";"2021-11-13";5;57,5;57,5;3536,525;5;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"HC186";"HULHA NEGRA";"A827";186;"ALTAS";"SEQUEIRO";"RK 5519 RR";"azevem";"2021-11-13";5;57,5;57,5;3416,325;5,3;NA;0,48;4,32;0;23,059390070922;372,8;68,8992340425532;23961,7570992908;6;NA;3;160;2,6;15,2;80;1;-31,41;-53,87
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"BMX COMPACTA IPRO";"pousio";"2021-10-19";4,4;44;55;1733;6,5;119,75;0,5;4,5;26,6111111111111;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"BMX CROMO TF IPRO";"pousio";"2021-10-19";4,4;44;55;1261,6;5,6;144,75;0,5;4,5;32,1666666666667;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"BMX FIBRA IPRO";"pousio";"2021-10-19";4,4;44;55;1235,95;6,4;105,5;0,5;4,5;23,4444444444444;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"BMX GARRA IPRO";"pousio";"2021-10-19";4,4;44;55;986,575;6,3;139,5;0,5;4,5;31;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"BMX ZEUS IPRO";"pousio";"2021-10-19";4,4;44;55;681,4;5,5;95;0,5;4,5;21,1111111111111;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"DM 57I52 IPRO";"pousio";"2021-10-19";4,4;44;55;876,175;5,7;165,5;0,5;4,5;36,7777777777778;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"DM 5958 IPRO";"pousio";"2021-10-19";4,4;44;55;1760,725;5,8;123;0,5;4,5;27,3333333333333;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"DM 64I63 RSF IPRO";"pousio";"2021-10-19";4,4;44;55;856,7;6,4;140,75;0,5;4,5;31,2777777777778;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"DM 66I68 IPRO";"pousio";"2021-10-19";4,4;44;55;1760,725;6,6;123;0,5;4,5;27,3333333333333;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"HO PIRAPO IPRO";"pousio";"2021-10-19";4,4;44;55;746,475;6,4;146,25;0,5;4,5;32,5;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"NEO 610 IPRO";"pousio";"2021-10-19";4,4;44;55;675,3;6,1;159,5;0,5;4,5;35,4444444444444;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"NEO 660 IPRO";"pousio";"2021-10-19";4,4;44;55;966,65;6,6;145;0,5;4,5;32,2222222222222;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"P 95R95 IPRO";"pousio";"2021-10-19";4,4;44;55;1529;5,9;138,25;0,5;4,5;30,7222222222222;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"P 95Y72";"pousio";"2021-10-19";4,4;44;55;457,55;5;118;0,5;4,5;26,2222222222222;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"P 96R10 IPRO";"pousio";"2021-10-19";4,4;44;55;996,725;6,1;156;0,5;4,5;34,6666666666667;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"TMG 2359 IPRO";"pousio";"2021-10-19";4,4;44;55;921,25;5,8;172;0,5;4,5;38,2222222222222;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"TMG 2360 IPRO";"pousio";"2021-10-19";4,4;44;55;1300,175;6;107;0,5;4,5;23,7777777777778;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IP051";"ITAQUI";"A809";51;"BAIXAS";"IRRIGADO";"TMG 7362 IPRO";"pousio";"2021-10-19";4,4;44;55;743;6,1;132,5;0,5;4,5;29,4444444444444;26,608609929078;259,6;55,9134042553192;26581,9897801418;4,5;27;3,1;72;1,6;12,1;28,2;23,2;-29,37;-56,68
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"BMX ATIVA RR";"trigo";"2021-11-08";6;69;69;1551,825;5,6;97,25;0,45;4,05;24,0123456790123;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";"trigo";"2021-11-08";6;69;69;2316,25;5,6;124,75;0,45;4,05;30,8024691358025;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"BMX RAIO IPRO";"trigo";"2021-11-08";6;69;69;2004,8;5;139,75;0,45;4,05;34,5061728395062;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"BMX TROVAO I2X";"trigo";"2021-11-08";6;69;69;1697,6;5,2;148,75;0,45;4,05;36,7283950617284;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"BMX ZEUS IPRO";"trigo";"2021-11-08";6;69;69;1605,65;5,5;151,75;0,45;4,05;37,4691358024691;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"C 2530 RR";"trigo";"2021-11-08";6;69;69;2060,225;5,4;105;0,45;4,05;25,9259259259259;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"C 2531 E";"trigo";"2021-11-08";6;69;69;2060,925;5,3;135;0,45;4,05;33,3333333333333;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"C 2570 RR";"trigo";"2021-11-08";6;69;69;1592,8;5,7;153,5;0,45;4,05;37,9012345679012;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"C 2600 IPRO";"trigo";"2021-11-08";6;69;69;2490,9;6;120;0,45;4,05;29,6296296296296;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"CZ 15B40 IPRO";"trigo";"2021-11-08";6;69;69;1262,475;5,4;134,5;0,45;4,05;33,2098765432099;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"CZ 15B70 IPRO";"trigo";"2021-11-08";6;69;69;1790,025;5,7;145,25;0,45;4,05;35,8641975308642;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"CZ 16B17 IPRO";"trigo";"2021-11-08";6;69;69;2152,35;6,1;116;0,45;4,05;28,641975308642;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"DM 56I59 IPRO";"trigo";"2021-11-08";6;69;69;1833,725;5,6;140;0,45;4,05;34,5679012345679;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"DM 57I52 IPRO";"trigo";"2021-11-08";6;69;69;1781,3;5,7;127,5;0,45;4,05;31,4814814814815;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"DM 5958 IPRO";"trigo";"2021-11-08";6;69;69;1905,6;5,8;120,25;0,45;4,05;29,6913580246914;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"FTR 158 RR";"trigo";"2021-11-08";6;69;69;1596,35;5,8;132;0,45;4,05;32,5925925925926;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"FTR 2660 IPRO";"trigo";"2021-11-08";6;69;69;1871,075;6;120,75;0,45;4,05;29,8148148148148;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"FTR 3557 IPRO";"trigo";"2021-11-08";6;69;69;1675,275;5,7;144;0,45;4,05;35,5555555555556;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"FTR 4262 IPRO";"trigo";"2021-11-08";6;69;69;2039,45;6,2;103,75;0,45;4,05;25,6172839506173;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"KWS 6022 IPRO";"trigo";"2021-11-08";6;69;69;2403,75;6,1;117;0,45;4,05;28,8888888888889;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"MIX 1";"trigo";"2021-11-08";6;69;69;1505,975;5,6;114,25;0,45;4,05;28,2098765432099;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"MIX 2";"trigo";"2021-11-08";6;69;69;2079,575;6;137,25;0,45;4,05;33,8888888888889;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"NEO 530 IPRO";"trigo";"2021-11-08";6;69;69;1389,75;5,3;121;0,45;4,05;29,8765432098765;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"NEO 580 IPRO";"trigo";"2021-11-08";6;69;69;2003,45;5,8;129,75;0,45;4,05;32,037037037037;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"IR393";"IBIRUBA";"A883";393;"ALTAS";"SEQUEIRO";"RK 5519 RR";"trigo";"2021-11-08";6;69;69;1439,5;5,3;157,75;0,45;4,05;38,9506172839506;24,2734609929078;439,5;67,2985815602837;23487,4867163121;5,1;62;13,3;44;1;12,2;59,7;3,3;-28,6299;-53,0904
"2021/2022";"JL494";"JULIO DE CASTILHOS";"A886";494;"ALTAS";"SEQUEIRO";"BMX COMPACTA IPRO";"azevem";"2021-10-21";6;69;69;1535,6;6,5;NA;0,45;5,4;15,5555555555556;24,4788723404255;354;64,4515177304964;25032,1997092199;5,5;44;8,8;52;2,1;10,1;69,7;0;-29,24;-53,68
"2021/2022";"JL494";"JULIO DE CASTILHOS";"A886";494;"ALTAS";"SEQUEIRO";"BMX COMPACTA IPRO";"azevem";"2021-11-11";6;69;69;1812,13333333333;6,5;81;0,45;5,4;15;24,2992269503546;364,4;66,4172340425532;24173,0485815603;5,5;44;8,8;52;2,1;10,1;69,7;0;-29,24;-53,68
"2021/2022";"JL494";"JULIO DE CASTILHOS";"A886";494;"ALTAS";"SEQUEIRO";"BMX COMPACTA IPRO";"azevem";"2021-11-26";6;69;69;1652,96666666667;6,5;93;0,45;5,4;17,2222222222222;23,721219858156;483,6;69,0827163120567;22755,6374893617;5,5;44;8,8;52;2,1;10,1;69,7;0;-29,24;-53,68
"2021/2022";"JL494";"JULIO DE CASTILHOS";"A886";494;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";"azevem";"2021-10-21";6;69;69;1333,275;5,6;144;0,45;5,4;26,6666666666667;24,4788723404255;354;64,4515177304964;25032,1997092199;5,5;44;8,8;52;2,1;10,1;69,7;0;-29,24;-53,68
"2021/2022";"JL494";"JULIO DE CASTILHOS";"A886";494;"ALTAS";"SEQUEIRO";"BMX CROMO TF IPRO";"azevem";"2021-11-11";6;69;69;1408,75;5,6;113,5;0,45;5,4;21,0185185185185;24,2992269503546;364,4;66,4172340425532;24173,0485815603;5,5;44;8,8;52;2,1;10,1;69,7;0;-29,24;-53,68
